,open,high,low,close,volume,Symbol,MA_10,MA_50,RSI,MACD,Signal_Line
2024-12-26,106.52,107.03,105.94,106.49,9653408,XOM,107.61300000000001,116.34100000000001,9.560975609755005,-4.044627822633373,-3.9848203706452825
2024-12-27,106.3,107.99,105.77,106.48,11943906,XOM,107.079,116.0574,10.828729281766755,-3.906865214100847,-3.9692293393363958
2024-12-30,106.3,106.56,105.51,105.76,11080770,XOM,106.571,115.76559999999999,10.769230769229566,-3.8118447633804635,-3.9377524241452093
2024-12-31,106.17,107.9,105.78,107.57,12387756,XOM,106.481,115.5168,26.123595505617075,-3.549571250555317,-3.860116189427231
2025-01-02,108.275,109.0,106.88,107.31,12685447,XOM,106.41100000000002,115.26140000000001,27.379784102059944,-3.324376090928155,-3.752968169727416
2025-01-03,108.0,108.49,107.46,107.86,14237885,XOM,106.55499999999999,115.0046,31.39097744360822,-3.06618186511281,-3.615610908804495
2025-01-06,108.24,109.78,107.52,107.74,15623677,XOM,106.77799999999999,114.75399999999999,34.151329243352905,-2.838523347848806,-3.4601933966133576
2025-01-07,108.94,110.06,108.28,108.75,12625890,XOM,107.06599999999999,114.5372,51.66270783847917,-2.5472407676807194,-3.27760287082683
2025-01-08,107.31,107.71,106.01,106.93,17858110,XOM,107.12899999999999,114.286,44.47852760736131,-2.435184720338981,-3.1091192407292603
2025-01-10,108.7,110.1,105.78,106.54,19304499,XOM,107.143,114.0388,50.69930069930008,-2.3507512391414593,-2.9574456404117004
2025-01-13,107.125,109.63,107.125,109.29,17073395,XOM,107.423,113.87899999999999,68.13819577735097,-2.0384372440249763,-2.773643961134356
2025-01-14,108.79,109.76,107.83,109.72,11191175,XOM,107.747,113.73960000000001,68.35081029551927,-1.7362147436456894,-2.566158117636623
2025-01-15,110.05,111.73,109.47,111.51,14521095,XOM,108.322,113.6342,71.98312236286903,-1.336852787580483,-2.3202970516253947
2025-01-16,111.19,111.69,110.55,111.32,10366585,XOM,108.697,113.5616,70.6030150753766,-1.0238842717165113,-2.0610144956436183
2025-01-17,111.03,112.8651,110.82,112.32,19298504,XOM,109.19800000000001,113.4358,72.68482490272352,-0.6872407419459705,-1.7862597449040887
2025-01-21,112.05,112.175,111.1305,111.47,20416286,XOM,109.559,113.286,68.22498173849499,-0.48346315318619304,-1.5257004265605096
2025-01-22,111.2,111.57,109.4,109.53,15718012,XOM,109.73800000000001,113.0566,62.64252179745109,-0.47305663033237977,-1.3151716673148839
2025-01-23,110.31,111.1425,109.61,110.15,13726784,XOM,109.878,112.8366,59.40233236151574,-0.4100537234773327,-1.1341480785473737
2025-01-24,110.24,110.71,108.41,108.66,14235885,XOM,110.051,112.58760000000001,54.515050167223706,-0.4748798936224716,-1.0022944415623933
2025-01-27,109.01,110.4506,108.39,110.17,15926670,XOM,110.41399999999999,112.38159999999999,57.25958516656161,-0.39980205093138466,-0.8817959634361917
2025-01-28,110.41,110.87,107.79,108.04,15862029,XOM,110.28900000000002,112.1354,50.83705357142829,-0.5063387604932785,-0.8067045228476091
2025-01-29,107.71,108.78,107.47,108.67,12345523,XOM,110.184,111.8794,49.77194982896205,-0.5337810399449836,-0.7521198262670841
2025-01-30,109.24,109.85,108.7,109.57,14346335,XOM,109.99000000000001,111.6596,57.94223826714768,-0.47740355472970464,-0.6971765719596082
2025-01-31,110.55,110.55,106.095,106.83,20381446,XOM,109.54100000000001,111.41,50.76436478650469,-0.646368162555575,-0.6870148900788017
2025-02-03,106.64,107.3,105.3225,107.09,14623197,XOM,109.018,111.1456,43.325242718446205,-0.7506410813643924,-0.6997401283359199
2025-02-04,106.705,110.28,106.53,109.96,14835692,XOM,108.867,110.97219999999999,50.63424947145847,-0.5948362048600302,-0.678759343640742
2025-02-05,109.74,110.01,109.1,109.88,13364387,XOM,108.902,110.7634,45.26438117373581,-0.4723698633838467,-0.637481447589363
2025-02-06,110.77,111.05,107.985,108.43,13411401,XOM,108.72999999999999,110.49339999999998,42.17650243638299,-0.48670683386963276,-0.6073265248454169
2025-02-07,108.78,109.7304,108.32,108.89,10051626,XOM,108.753,110.23539999999998,40.43502509760141,-0.4556978297331966,-0.5770007858229729
2025-02-10,110.005,111.03,109.875,110.97,12142197,XOM,108.833,110.0554,48.695198329853554,-0.2602839623359188,-0.513657421125562
2025-02-11,111.6,112.51,110.82,111.67,12713127,XOM,109.196,109.9294,55.970982142856876,-0.04837527463335789,-0.42060099182712124
2025-02-12,110.05,110.2269,107.18,107.35,18244122,XOM,109.064,109.72319999999999,43.52451433857507,-0.22641404894464756,-0.3817636032506265
2025-02-13,107.15,108.41,106.52,108.13,15459952,XOM,108.92,109.5266,48.732663797225925,-0.3011006778330483,-0.3656310181671109
2025-02-14,108.52,110.23,108.1,108.24,15733529,XOM,109.06099999999999,109.33439999999999,45.053818554587046,-0.3474095673856965,-0.3619867280108281
2025-02-18,108.63,110.99,108.32,110.14,20060298,XOM,109.36600000000001,109.18379999999999,55.446058091286034,-0.22816542595387546,-0.3352224675994376
2025-02-19,110.755,112.13,110.055,110.3,10964698,XOM,109.4,109.1042,54.33280170122247,-0.11937682026278651,-0.2920533381321074
2025-02-20,110.57,112.42,109.95,112.0,16325803,XOM,109.612,109.04860000000001,56.19581845996917,0.10282937303092865,-0.21307679589950018
2025-02-21,111.32,111.85,110.56,110.69,14709985,XOM,109.838,108.991,60.61606160616037,0.17124927520656286,-0.13621158167828756
2025-02-24,110.925,111.86,110.32,111.27,13153471,XOM,110.076,108.9584,61.29729729729704,0.26917085924495154,-0.05513509349363975
2025-02-25,111.3,112.13,108.8902,109.73,14496964,XOM,109.952,108.89959999999999,49.33022714036078,0.21997357199018097,-0.00011336039687560168
2025-02-26,109.74,109.87,108.52,109.46,10446405,XOM,109.731,108.8504,48.79032258064482,0.15738340594170097,0.031385992870839714
2025-02-27,110.01,111.29,109.28,110.15,15293173,XOM,110.011,108.81700000000001,55.18072289156595,0.16159471851405272,0.057427737999482316
2025-02-28,110.11,111.58,109.34,111.33,18821665,XOM,110.33099999999999,108.8268,57.043879907620955,0.25718369880847547,0.09737893016128096
2025-03-03,111.7,112.1563,106.51,107.76,18706879,XOM,110.28299999999999,108.8126,41.467304625199034,0.044358156887483347,0.08677477550652143
2025-03-04,106.36,108.96,105.94,107.54,19394905,XOM,110.023,108.80320000000002,38.73431533005966,-0.14044086492398833,0.041331647420419476
2025-03-05,105.84,106.33,103.67,105.44,24822245,XOM,109.53699999999999,108.7836,44.07200496585934,-0.45114732514750244,-0.05716414709316491
2025-03-06,105.43,108.11,104.36,107.62,17150233,XOM,109.099,108.8258,48.54368932038804,-0.515533898540312,-0.14883809738259432
2025-03-07,108.41,110.4,108.3,109.02,19624965,XOM,108.93199999999999,108.8888,52.0744680851061,-0.44842327771085877,-0.2087551334482472
2025-03-10,109.28,112.57,109.08,111.8,22716116,XOM,108.98499999999999,108.99879999999999,54.21747967479648,-0.16896711292754674,-0.20079752934410713
2025-03-11,111.92,112.1,108.785,109.16,19904735,XOM,108.928,109.05400000000002,47.42779783393475,-0.15869271473063407,-0.19237656642141254
2025-03-12,109.05,110.13,108.42,109.13,14051500,XOM,108.89500000000001,109.10679999999998,42.996583699365225,-0.15122767096119105,-0.18414678732936826
2024-10-16,158.075,158.28,154.9159,156.13,30575773,AMD,113.49300000000001,110.0998,84.33061347839224,3.605632151604169,0.5738090004573393
2024-10-17,160.0,160.44,156.2,156.25,29491853,AMD,117.98499999999999,111.10959999999999,84.22093730979913,6.517523668980402,1.762551934161952
2024-10-18,157.41,158.01,155.56,155.97,23822985,AMD,122.806,112.0776,85.86720446788702,8.702310200611578,3.1505035874518774
2024-10-21,155.76,158.0,154.15,157.9,25781212,AMD,127.84200000000001,113.08939999999998,86.63036902601328,10.468826027950968,4.614168075551696
2024-10-22,156.6,156.74,151.91,154.09,34997352,AMD,132.707,114.014,81.73021374927784,11.429613915149048,5.977257243471167
2024-10-23,153.0,153.445,150.52,152.91,26095933,AMD,137.236,114.9174,80.02599653379545,11.957984893265518,7.173402773430038
2024-10-24,154.74,155.19,152.35,153.44,22877016,AMD,141.678,115.81120000000001,84.50151057401808,12.277956629473408,8.194313544638712
2024-10-25,155.4,158.91,155.05,156.23,29758489,AMD,146.121,116.79719999999999,85.40061073142354,12.611291105083865,9.077709056727743
2024-10-28,158.5,160.28,157.045,159.92,36010134,AMD,151.197,117.8648,88.71517907902214,13.02309115172929,9.866785475728053
2024-10-29,161.1,167.5099,158.94,166.25,71896038,AMD,156.909,119.00399999999999,89.34371225338877,13.702272485691026,10.633882877720648
2024-10-30,153.01,153.12,148.1,148.6,87701674,AMD,156.156,119.7816,71.80475980608193,12.670266152063448,11.041159532589209
2024-10-31,147.8,148.68,143.33,144.07,44386597,AMD,154.93800000000002,120.43279999999999,67.44135769106038,11.355956162445665,11.1041188585605
2024-11-01,144.44,144.54,141.32,141.86,39027430,AMD,153.527,121.04360000000001,67.75629887054731,10.020517211463698,10.88739852914114
2024-11-04,141.7,143.64,139.72,140.71,29117421,AMD,151.808,121.61140000000002,66.94206008583687,8.768301312985386,10.463579085909991
2024-11-05,141.94,143.08,140.8,141.66,27067330,AMD,150.565,122.21520000000001,34.655355249204504,7.763080294941261,9.923479327716246
2024-11-06,144.95,145.625,141.52,145.1,32911499,AMD,149.784,122.9266,38.953833960768634,7.161461773169464,9.37107581680689
2024-11-07,146.68,150.12,145.66,149.82,30326430,AMD,149.42199999999997,123.72,44.39992715352383,6.985020347015848,8.893864722848683
2024-11-08,149.39,150.71,147.525,147.95,27560342,AMD,148.594,124.5058,40.92980856882393,6.618007601772803,8.438693298633508
2024-11-11,147.38,148.57,144.91,147.35,29868125,AMD,147.337,125.24939999999998,43.4740511231602,6.207179865735981,7.9923906120540025
2024-11-12,147.0,147.45,141.5501,143.63,33560287,AMD,145.075,125.96119999999999,41.43595422665177,5.517817054131797,7.497475900469562
2024-11-13,142.86,144.49,139.07,139.3,35146648,AMD,144.145,126.57379999999999,37.80614004829239,4.569423773768023,6.911865475129255
2024-11-14,140.34,141.4,138.56,138.84,31681410,AMD,143.622,127.1592,34.37556154537273,3.737612243297633,6.277014828762931
2024-11-15,136.575,137.35,133.65,134.9,44217530,AMD,142.926,127.72059999999999,27.62075134168144,2.7290121867376627,5.5674143003578775
2024-11-18,138.185,140.9,137.21,138.93,38782434,AMD,142.748,128.35739999999998,24.51492537313416,2.229180094712177,4.8997674592287375
2024-11-19,137.41,139.75,137.14,139.39,23131352,AMD,142.52100000000002,128.946,37.35237572095555,1.8488651497382307,4.289586997330637
2024-11-20,138.96,140.77,135.48,137.6,28843065,AMD,141.77100000000002,129.50039999999998,40.39204039204017,1.3870358891490753,3.7090767756943244
2024-11-21,138.87,140.2799,134.93,137.49,29311442,AMD,140.538,130.0816,43.078872347164804,1.0006222418026027,3.16738586891598
2024-11-22,137.35,139.13,137.04,138.35,21784728,AMD,139.578,130.67079999999999,46.22762148337573,0.7550773928354033,2.684924173699865
2024-11-25,140.49,142.35,139.05,141.13,30923110,AMD,138.956,131.274,49.19963757173042,0.7758604611051396,2.3031114311809198
2024-11-26,142.55,142.8,136.62,137.72,32092378,AMD,138.365,131.795,38.84522370012069,0.5112789851215211,1.9447449419690401
2024-11-27,137.2,137.94,132.96,136.24,30175287,AMD,138.05900000000003,132.3728,27.245308310991646,0.18009658672841056,1.5918152709209143
2024-11-29,136.24,138.59,135.78,137.18,16085714,AMD,137.89299999999997,132.9538,31.373227257004203,-0.006443430094975611,1.2721635307177364
2024-12-02,137.915,142.82,137.8,142.06,33102438,AMD,138.609,133.6302,42.03073214823722,0.2367681627652587,1.0650844571272409
2024-12-03,142.58,143.4495,141.0801,141.98,22665348,AMD,138.914,134.267,47.20812182741094,0.4182385769690029,0.9357152810955933
2024-12-04,142.96,144.12,141.18,143.99,25942650,AMD,139.37400000000002,134.9408,58.61182519280189,0.715991880667417,0.8917706010099581
2024-12-05,143.68,143.95,140.38,141.36,29576925,AMD,139.75,135.528,54.285714285714135,0.731314362132963,0.8596793532345591
2024-12-06,141.48,142.7852,137.4,138.59,33576839,AMD,139.85999999999999,136.086,56.53560042507954,0.5140164275303505,0.7905467680937175
2024-12-09,135.71,135.77,130.0,130.87,57055558,AMD,139.11200000000002,136.47799999999998,37.374686716791736,-0.27792943493642497,0.5768515274876891
2024-12-10,131.56,131.56,127.07,127.74,38907198,AMD,137.773,136.8382,33.15987279560545,-1.1449191626817594,0.23249738945379939
2024-12-11,128.52,131.21,126.2201,130.15,45588138,AMD,137.016,137.252,39.42061914228895,-1.6188863948163714,-0.13777936740023478
2024-12-12,130.0,132.32,129.07,130.6,34267091,AMD,136.452,137.66099999999997,40.309423347397825,-1.9358819596532726,-0.4973998858508424
2024-12-13,131.3,131.3,124.77,126.91,67544738,AMD,135.425,137.9726,35.096404377279654,-2.4565379496576156,-0.8892274986121971
2024-12-16,126.01,127.76,123.12,126.69,42090277,AMD,133.88799999999998,138.35119999999998,29.843662758235425,-2.854014432428471,-1.282184885375452
2024-12-17,124.45,127.08,123.15,125.02,43314939,AMD,132.192,138.7008,31.36737089201857,-3.266122623403618,-1.6789724329810853
2024-12-18,125.43,127.75,120.43,121.41,49724442,AMD,129.934,139.02020000000002,29.52223142778216,-3.839755848544769,-2.111129116093822
2024-12-19,122.16,123.38,118.45,118.88,46160667,AMD,127.68599999999999,139.24540000000002,25.79365079365057,-4.447249049455451,-2.578353102766148
2024-12-20,118.0,121.86,117.9,119.21,53591212,AMD,125.748,139.4492,15.63909774436064,-4.846199573821849,-3.0319223969772886
2024-12-23,120.71,126.3387,120.47,124.6,47777898,AMD,125.12100000000001,139.7052,27.46369294605789,-4.673568792925764,-3.360251676166984
2024-12-24,127.51,127.51,124.66,126.29,24829564,AMD,124.976,140.0478,26.856694560669254,-4.350241898572122,-3.558249720648012
2024-12-26,125.52,127.2999,125.05,125.06,25139138,AMD,124.46700000000001,140.3664,27.877307274701195,-4.145467358567743,-3.6756932482319584
2024-12-27,124.37,126.18,122.26,125.19,32924011,AMD,123.926,139.7476,30.40935672514597,-3.927419301771522,-3.7260384589398714
2024-12-30,123.562,124.1,122.35,122.44,30501637,AMD,123.479,139.0714,35.579883681149255,-3.931200233891019,-3.767070813930101
2024-12-31,123.1,123.55,120.138,120.79,30203428,AMD,122.88900000000001,138.36780000000002,37.477477477477244,-4.020986431604143,-3.8178539374649096
2025-01-02,122.29,123.14,119.44,120.63,34256182,AMD,122.45,137.62240000000003,31.333333333333016,-4.058272068768488,-3.865937563725626
2025-01-03,121.65,125.56,121.42,125.37,36785299,AMD,122.846,137.048,41.221886539106876,-3.6631166896947747,-3.8253733889194557
2025-01-06,129.07,130.73,127.36,129.55,48020190,AMD,123.91300000000001,136.5808,54.35931307793908,-2.97832980649234,-3.655964672434033
2025-01-07,130.51,131.71,126.8537,127.33,39220408,AMD,124.725,136.0586,50.99132589838892,-2.5849688033395353,-3.441765498615134
2025-01-08,124.51,125.3,120.1201,121.84,46723136,AMD,124.449,135.3708,45.59556786703586,-2.685270367213093,-3.290466472334726
2025-01-10,118.18,118.71,114.4501,116.04,59415614,AMD,123.424,134.4932,42.98772525463553,-3.195930904524701,-3.271559358772721
2025-01-13,115.28,117.48,114.41,117.32,39128897,AMD,122.65,133.5146,47.894168466522515,-3.4574919419680015,-3.308745875411778
2025-01-14,118.0,118.66,114.5,116.09,37005279,AMD,121.74000000000001,132.86440000000002,45.88824459673154,-3.7211367212529893,-3.3912240445800204
2025-01-15,117.55,120.42,117.46,119.96,38185819,AMD,121.49199999999999,132.3822,43.62987369577138,-3.576571956063134,-3.4282936268766435
2025-01-16,120.24,121.09,118.25,118.44,29414126,AMD,121.25699999999999,131.91379999999998,39.17241379310324,-3.5438038698766405,-3.4513956754766433
2025-01-17,120.78,122.74,120.55,121.46,35765924,AMD,121.34,131.5288,45.26813880126166,-3.236833957680645,-3.4084833319174437
2025-01-21,122.39,123.75,121.1201,122.28,31578832,AMD,121.03099999999999,131.1412,46.24322230828799,-2.89403036313756,-3.3055927381614674
2025-01-22,123.08,125.65,121.912,123.75,35023842,AMD,120.451,130.7142,51.74899866488637,-2.4752066880609362,-3.139515528141361
2025-01-23,121.425,123.71,120.63,123.04,24921108,AMD,120.022,130.1786,53.08134757600643,-2.1754991741056102,-2.946712257334211
2025-01-24,124.55,125.25,122.23,122.84,31570300,AMD,120.122,129.6764,53.023255813953355,-1.9318479973701699,-2.7437394053414033
2025-01-27,117.8,118.08,112.8,115.01,61067888,AMD,120.019,129.02960000000002,36.93239152371324,-2.343553223604573,-2.6637021689940372
2025-01-28,115.175,116.15,112.95,114.17,40554760,AMD,119.704,128.4404,28.815426997244927,-2.7064156860548394,-2.6722448724061976
2025-01-29,115.77,118.52,114.96,117.35,40199052,AMD,119.83,128.0014,36.60762211486828,-2.706192080441184,-2.6790343140131947
2025-01-30,118.53,120.44,117.09,118.86,29788383,AMD,119.72,127.6018,45.52283653846134,-2.554721254613483,-2.6541717021332527
2025-01-31,119.14,119.565,115.33,115.95,40533565,AMD,119.471,127.2228,49.851924975320635,-2.6390706502799475,-2.651151491762592
2025-02-03,113.875,115.16,112.98,114.27,34586051,AMD,118.752,126.72959999999999,45.04709321208164,-2.809098573947054,-2.6827409081994844
2025-02-04,115.45,119.85,114.79,119.5,69412094,AMD,118.474,126.3318,54.900833572865615,-2.493090838085706,-2.6448108941767288
2025-02-05,107.61,112.09,106.5,112.01,110609343,AMD,117.3,125.82,39.65113251757339,-2.8145880155381064,-2.6787663184490045
2025-02-06,110.93,112.56,109.02,110.16,50426590,AMD,116.01200000000001,125.2734,39.31337119256565,-3.181976539006058,-2.7794083625604156
2025-02-07,109.13,109.92,106.79,107.56,46082499,AMD,114.484,124.6576,31.8632567849685,-3.640962116777203,-2.9517191134037732
2025-02-10,108.44,111.4,108.15,110.48,34905359,AMD,114.03099999999999,124.04459999999999,35.40326571004435,-3.7261392832157867,-3.106603147366176
2025-02-11,108.98,113.07,108.94,111.1,35033759,AMD,113.724,123.51219999999999,34.01566843568341,-3.700951715232179,-3.2254728609393766
2025-02-12,109.52,111.8356,109.0649,111.72,25319729,AMD,113.16100000000002,123.0218,35.66362715298867,-3.5895830882908086,-3.298294906409663
2025-02-13,112.0,114.6,110.4,111.81,40911804,AMD,112.45599999999999,122.51439999999998,35.99187198374379,-3.4542420490827084,-3.329484334944272
2025-02-14,112.65,114.63,111.7,113.1,32477159,AMD,112.171,121.93520000000001,47.09107523606438,-3.205935057690823,-3.3047744794935827
2025-02-18,114.05,115.55,113.45,114.28,31720307,AMD,112.172,121.38119999999999,50.1658124811575,-2.880726616484168,-3.2199649068917
2025-02-19,114.245,116.11,113.14,114.69,28807709,AMD,111.691,120.79520000000001,45.6249999999998,-2.560398332160048,-3.0880515919453697
2025-02-20,115.01,116.55,113.105,114.17,27219565,AMD,111.907,120.25140000000002,42.02652159129526,-2.321732031539611,-2.9347876798642183
2025-02-21,114.845,115.76,110.43,110.84,41353683,AMD,111.975,119.6964,41.43479718404269,-2.373925305622862,-2.822615205015947
2025-02-24,111.49,111.6,107.98,108.11,29072208,AMD,112.03,119.2412,40.02590673575108,-2.605541969869023,-2.7792005579865626
2025-02-25,107.885,108.64,103.62,103.96,39169161,AMD,111.378,118.7656,23.92617449664398,-3.088369362428054,-2.841034318874861
2025-02-26,104.945,105.7999,103.99,104.74,29178213,AMD,110.742,118.2574,34.257254222606846,-3.369235617425261,-2.946674578584941
2025-02-27,105.08,105.76,99.5,99.51,47263727,AMD,109.521,117.63560000000001,29.88288628636161,-3.9680996563270554,-3.150959594133364
2025-02-28,99.56,101.8,98.69,99.86,45194576,AMD,108.326,117.09459999999999,34.104046242774245,-4.364154391576875,-3.3935985536220667
2025-03-03,101.515,102.34,97.09,98.23,38957988,AMD,106.83900000000001,116.5254,23.28826864369782,-4.754748222424155,-3.6658284873824845
2025-03-04,96.0,103.18,95.89,100.75,54156941,AMD,105.48599999999999,116.04,29.1582762786948,-4.805558224114478,-3.8937744347288836
2025-03-05,100.36,101.84,98.87,101.67,27855488,AMD,104.18400000000001,115.6452,30.00397930760016,-4.717212120320696,-4.0584619718472466
2025-03-06,99.05,101.08,98.27,98.85,28984978,AMD,102.652,115.24459999999999,26.740847092605563,-4.819194949310514,-4.2106085673399
2025-03-07,98.88,100.65,96.39,100.31,33254367,AMD,101.599,114.8666,27.18515875847278,-4.727709189125207,-4.3140286916969615
2025-03-10,98.57,101.29,95.83,96.63,38281746,AMD,100.451,114.30720000000001,21.094005895839857,-4.895716537252099,-4.43036626080799
2025-03-11,96.79,98.1599,94.73,96.76,34078300,AMD,99.731,113.7166,20.36363636363609,-4.961184214134974,-4.536529851473387
2025-03-12,99.045,101.715,98.17,100.79,34241287,AMD,99.336,113.23119999999999,30.183649289099307,-4.634457360249655,-4.556115353228641
2024-10-16,506.35,515.4025,506.0,514.07,2956878,MA,140.792,121.00880000000001,95.43846205855175,28.642544674677595,2.083616652352606
2024-10-17,516.29,517.045,511.52,513.76,2227465,MA,182.18200000000002,128.83520000000001,95.96183915339118,54.36312980546472,12.53951928297503
2024-10-18,514.54,518.0,512.58,516.34,2604684,MA,223.99300000000002,136.7462,96.89120349313198,74.10087451128982,24.85179032863799
2024-10-21,516.99,518.82,513.9401,515.01,2217572,MA,265.419,144.63379999999998,96.5929997501533,88.6143682322492,37.604305909360235
2024-10-22,511.15,514.55,510.5,513.02,1855981,MA,306.554,152.3868,97.30910921447038,98.8167423072772,49.84679318894363
2024-10-23,512.66,514.7199,511.9,513.73,1759887,MA,348.04200000000003,160.0704,97.31132399003175,105.74057678421053,61.02554990799702
2024-10-24,511.9,513.34,509.46,510.62,1912122,MA,389.07300000000004,167.7362,96.9831613006129,109.71212143953761,70.76286421430514
2024-10-25,512.5,514.73,505.62,507.36,1582222,MA,430.146,175.4466,96.24667318759808,111.31339293371656,78.87296995818743
2024-10-28,507.4,510.8599,506.14,508.21,2186574,MA,471.291,183.29,96.24607544250804,111.36722794558074,85.37182155566609
2024-10-29,507.54,511.39,505.7,506.28,2066616,MA,511.84,191.06920000000002,96.44135415479309,109.98630406090939,90.29471805671476
2024-10-30,512.52,516.45,507.0,513.69,3120968,MA,511.802,199.02120000000002,96.48897885739989,108.24208957507386,93.88419236038658
2024-10-31,521.25,527.9,499.03,499.59,5523300,MA,510.38500000000005,206.6138,94.27937233528192,104.51722535312211,96.01079895893369
2024-11-01,500.44,510.55,498.53,508.08,3753713,MA,509.559,214.4066,94.38258017178121,101.08506990454885,97.02565314805673
2024-11-04,509.14,510.0,503.03,505.58,2165122,MA,508.616,222.08900000000003,93.82266969795384,97.04466241743813,97.02945500193303
2024-11-05,505.58,508.15,503.61,505.56,2132859,MA,507.87,229.75459999999998,41.24305412636331,92.77158347548607,96.17788069664364
2024-11-06,520.86,523.0,515.94,521.13,3674066,MA,508.60999999999996,237.70219999999998,55.77133907595919,89.60855486312488,94.86401552993989
2024-11-07,523.99,524.03,516.5901,517.88,2382508,MA,509.33599999999996,245.59900000000002,51.19342839429623,85.84995917123933,93.06120425819978
2024-11-08,520.34,528.84,519.53,524.76,2215681,MA,511.076,253.6374,56.95732838589973,82.47567526253994,90.94409845906782
2024-11-11,528.85,534.025,528.515,530.12,2213822,MA,513.267,261.9396,61.642156862745026,79.31969014589464,88.61921679643318
2024-11-12,529.1,530.9,527.3,529.17,2577628,MA,515.556,270.2396,60.47774158523332,75.86734066537889,86.06884157022233
2024-11-13,530.01,530.5,516.415,521.88,2681881,MA,516.375,278.3302,57.230927305419904,71.71638491095342,83.19835023836856
2024-11-14,520.62,522.36,517.65,520.4,2480583,MA,518.4559999999999,286.36100000000005,58.56992639327014,67.52886818129298,80.06445382695345
2024-11-15,518.525,523.39,518.0,521.89,2408193,MA,519.837,294.4798,58.91553701772672,63.59735087821093,76.77103323720495
2024-11-18,518.59,523.49,517.0,521.63,2493483,MA,521.442,302.62699999999995,60.22651565622911,59.77160540282517,73.371147670329
2024-11-19,518.78,522.65,516.756,519.46,2716216,MA,522.832,310.6262,54.13264575275739,55.91996315968447,69.8809107682001
2024-11-20,521.53,522.5,511.0,512.54,2409527,MA,521.973,318.6368,60.338495928468696,51.71300740611622,66.24733009578333
2024-11-21,513.23,520.12,511.58,515.1,3077464,MA,521.6949999999999,326.7356,56.190476190476126,48.0318539535358,62.60423486733382
2024-11-22,516.93,521.705,516.18,520.86,3130470,MA,521.305,335.00160000000005,62.741827885256775,45.05987499264194,59.09536289239545
2024-11-25,521.64,528.25,521.02,526.6,4503914,MA,520.953,343.324,66.01705237515219,42.6757903367548,55.811448381267326
2024-11-26,527.9,530.6499,525.06,528.48,2326797,MA,520.884,351.67159999999996,57.068667051355945,40.47155546007116,52.74346979702809
2024-11-27,529.05,533.62,526.58,532.38,2086434,MA,521.934,360.08480000000003,63.772796352583484,38.59448761697058,49.91367336101659
2024-11-29,533.01,535.77,530.03,532.94,1760566,MA,523.188,368.50739999999996,58.82987910189976,36.728699561926305,47.27667860119854
2024-12-02,532.93,534.82,526.23,531.36,2355191,MA,524.135,376.87260000000003,51.457451810060995,34.72229923889239,44.76580272873731
2024-12-03,534.67,534.82,525.96,526.18,2319746,MA,524.5899999999999,385.1106,46.803506521274194,32.341418082795826,42.280925799549024
2024-12-04,523.64,526.275,518.17,521.14,2630030,MA,524.758,393.2396,49.168912848157994,29.705440902574367,39.7658288201541
2024-12-05,524.6,527.47,522.17,524.77,2538695,MA,525.981,401.45160000000004,54.681808442253995,27.591265722599474,37.33091620064317
2024-12-06,522.93,531.0,522.5,528.57,2122791,MA,527.3280000000001,409.80620000000005,56.81910984075126,25.923564191592277,35.049445798833
2024-12-09,529.02,531.59,521.875,522.82,2942047,MA,527.524,418.10040000000004,51.09234440976678,23.86284573634066,32.81212578633453
2024-12-10,522.51,529.66,520.2201,529.01,2003265,MA,527.7650000000001,426.60140000000007,58.1637886818258,22.470170641925904,30.74373475745281
2024-12-11,529.19,535.89,527.2701,534.45,2181241,MA,528.362,435.19559999999996,69.21592703034548,21.5569332244566,28.90637445085357
2024-12-12,536.29,536.75,531.97,532.41,1860815,MA,528.365,443.85360000000003,65.321295804567,20.433035723881403,27.211706705459136
2024-12-13,534.17,534.68,528.91,529.0,1608196,MA,527.971,452.4364,57.51754710011069,19.047611349084548,25.57888763418422
2024-12-16,532.0,535.0,528.995,530.31,2923016,MA,527.866,461.07800000000003,53.731643532488235,17.84959953009451,24.03303001336628
2024-12-17,529.4,531.78,524.87,531.01,4056007,MA,528.3489999999999,469.6832,52.6066350710899,16.763412497779314,22.579106510248884
2024-12-18,530.32,537.13,519.71,519.96,3190277,MA,528.231,478.04900000000004,38.84698275862063,14.839893740292723,21.031263956257654
2024-12-19,524.16,529.22,522.2,523.28,3050813,MA,528.082,486.5376,41.7351129363448,13.428591081403852,19.510729381286893
2024-12-20,522.87,532.08,519.42,528.03,7317151,MA,528.028,495.092,47.297516636909464,12.548754626930759,18.118334430415665
2024-12-23,525.83,529.3999,521.13,528.96,2270286,MA,528.642,503.7386,52.42329149232913,11.790606354885767,16.852788815309687
2024-12-24,529.27,535.74,527.83,535.71,955015,MA,529.312,512.5176,62.33282546131704,11.60071119752979,15.802373291753709
2024-12-26,533.63,537.7,532.92,536.15,1109713,MA,529.482,521.2248,60.18253400143156,11.354830818433015,14.91286479708957
2024-12-27,533.61,537.56,530.8,532.2,1542157,MA,529.461,521.5874,53.23933606996243,10.717689999272352,14.073829837526127
2024-12-30,527.0,528.5652,521.33,525.55,2101731,MA,529.116,521.8232,52.39768136307729,9.565882348941159,13.172240339809134
2024-12-31,527.67,529.19,525.56,526.57,1942656,MA,528.742,522.0278,47.64296754250381,8.635823564790599,12.264956984805428
